Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temp_diff [K],power,wear_rate
1,301.1,311.2,1564,37,165,0,10.1,57868,0.105498721
2,301,311.1,1420,47.4,167,0,10.1,67308,0.117605634
1,301.1,311.1,1711,29.1,170,0,10,49790.1,0.099357101
1,301.1,311.2,1555,35.3,172,0,10.1,54891.5,0.110610932
2,301.1,311.1,1592,35.7,174,0,10,56834.4,0.109296482
1,301,311.1,1236,64.4,177,1,10.1,79598.4,0.143203883
2,301,310.9,1765,24.2,179,0,9.9,42713,0.101416431
1,301,311,1634,31.2,182,0,10,50980.8,0.111383109
1,301.1,311.1,1508,41.5,184,0,10,62582,0.122015915
1,301.1,311.2,1774,29.6,186,0,10.1,52510.4,0.104847802
1,301.1,311,1677,29.1,188,0,9.9,48800.7,0.112104949
1,301,311,1399,58,190,1,10,81142,0.135811294
1,301,310.9,1570,34,192,0,9.9,53380,0.122292994
1,301,310.9,1479,44.3,194,0,9.9,65519.7,0.131169709
1,301,310.8,1558,34.9,196,0,9.8,54374.2,0.125802311
1,300.8,310.7,1358,48.1,198,0,9.9,65319.8,0.145802651
0,300.9,310.7,1656,30.7,200,0,9.8,50839.2,0.120772947
1,300.9,310.7,1523,35.8,205,0,9.8,54523.4,0.134602758
0,300.9,310.7,1403,40.6,207,0,9.8,56961.8,0.147540984
2,300.9,310.7,1362,51.6,212,0,9.8,70279.2,0.155653451
2,300.7,310.6,1778,27.1,215,0,9.9,48183.8,0.120922385
1,300.7,310.5,1448,38.2,218,0,9.8,55313.6,0.150552486
0,300.8,310.5,1559,40.1,220,0,9.7,62515.9,0.1411161
1,300.8,310.6,1416,42.2,225,0,9.8,59755.2,0.158898305
1,300.8,310.6,1577,37.9,227,1,9.8,59768.3,0.143944198
1,300.8,310.7,1633,27.8,0,0,9.9,45397.4,0
1,300.9,310.7,1573,31.2,2,0,9.8,49077.6,0.001271456
1,300.9,310.8,1517,44.3,4,0,9.9,67203.1,0.002636783
1,301,310.9,1515,37.3,6,0,9.9,56509.5,0.003960396
1,301,310.8,1527,45.3,8,0,9.8,69173.1,0.005239031
1,301.1,310.9,1282,67.9,10,1,9.8,87047.8,0.007800312
2,301.1,310.9,1396,45.1,12,0,9.8,62959.6,0.008595989
1,301,310.9,1492,44.6,15,0,9.9,66543.2,0.010053619
1,301,310.8,1975,19.7,17,0,9.8,38907.5,0.008607595
1,301,310.8,1475,35.3,19,0,9.8,52067.5,0.012881356
0,301,310.9,1495,37.3,21,0,9.9,55763.5,0.014046823
1,301,311,1553,35.8,26,0,10,55597.4,0.01674179
1,301.1,311,1918,21.7,28,0,9.9,41620.6,0.01459854
2,301.1,311,1413,46.6,30,0,9.9,65845.8,0.021231423
1,301,311,1437,56,33,0,10,80472,0.022964509
1,301,310.9,1450,45.9,35,0,9.9,66555,0.024137931
2,301,310.9,1910,21.9,37,0,9.9,41829,0.019371728
1,300.9,310.9,1749,26.4,40,0,10,46173.6,0.022870212
0,301,310.9,1916,22,42,0,9.9,42152,0.021920668
1,301,310.9,1428,45.3,47,0,9.9,64688.4,0.032913165
1,301,310.9,1578,38.4,49,0,9.9,60595.2,0.031051965
1,300.9,310.8,1571,39.9,51,0,9.9,62682.9,0.032463399
1,300.9,310.8,1729,30.2,53,0,9.9,52215.8,0.030653557
1,300.9,310.8,1701,30.4,55,0,9.9,51710.4,0.032333921
1,300.9,310.8,1493,45.8,57,0,9.9,68379.4,0.038178165
2,301,310.9,1554,32.7,59,0,9.9,50815.8,0.037966538
1,300.9,310.9,1497,43.2,62,0,10,64670.4,0.041416166
1,301,310.9,1679,29.8,64,0,9.9,50034.2,0.038117927
2,301,310.9,1510,44.5,66,0,9.9,67195,0.043708609
1,301,310.9,1296,54.9,69,0,9.9,71150.4,0.053240741
1,301,310.9,1404,41.8,71,0,9.9,58687.2,0.050569801
2,300.9,310.8,1519,34.9,73,0,9.9,53013.1,0.048057933
2,300.9,310.7,1696,27.3,76,0,9.8,46300.8,0.044811321
2,300.8,310.6,1669,28.4,79,0,9.8,47399.6,0.047333733
1,300.7,310.6,1447,40.7,82,0,9.9,58892.9,0.05666897
2,300.7,310.6,1418,46.3,84,0,9.9,65653.4,0.059238364
1,300.7,310.6,1407,40.5,87,0,9.9,56983.5,0.061833689
1,300.8,310.5,1434,44.5,89,0,9.7,63813,0.062064156
1,300.8,310.6,1360,48.8,91,0,9.8,66368,0.066911765
1,300.8,310.6,1402,53.7,93,0,9.8,75287.4,0.066333809
1,300.9,310.6,1552,34.9,95,0,9.7,54164.8,0.06121134
1,300.9,310.7,1392,44.2,97,0,9.8,61526.4,0.069683908
1,301.1,310.8,1521,41,99,0,9.7,62361,0.065088757
1,301.1,310.8,1724,27.5,101,0,9.7,47410,0.058584687
2,301,310.7,1455,46.1,103,0,9.7,67075.5,0.070790378
0,301,310.6,1366,50.6,106,0,9.6,69119.6,0.077598829
0,301.1,310.6,1407,43.9,111,0,9.5,61767.3,0.078891258
1,301.1,310.8,1470,49.3,116,0,9.7,72471,0.078911565
2,301.2,310.9,1359,50.8,118,0,9.7,69037.2,0.08682855
0,301.1,310.8,1792,25.8,121,0,9.7,46233.6,0.067522321
2,301.1,310.9,1552,37.9,126,0,9.8,58820.8,0.081185567
1,301.2,311,1612,32.9,129,0,9.8,53034.8,0.080024814
2,301.2,311,1424,41.4,131,0,9.8,58953.6,0.091994382
0,301.3,311,1341,59.3,134,0,9.7,79521.3,0.099925429
1,301.2,310.8,1479,38.2,139,0,9.6,56497.8,0.093982421
1,301.2,310.9,1413,50.1,141,0,9.7,70791.3,0.099787686
1,301.3,310.9,2165,17.4,143,0,9.6,37671,0.066050808
2,301.3,311,1641,33,145,0,9.7,54153,0.088360756
2,301.3,311,1495,40.8,148,0,9.7,60996,0.098996656
1,301.3,311,1576,30.4,151,0,9.7,47910.4,0.095812183
1,301.2,310.9,1467,37.1,153,0,9.7,54425.7,0.104294479
1,301.2,310.8,1479,41.2,155,0,9.6,60934.8,0.104800541
1,301.3,310.9,1596,33.9,157,0,9.6,54104.4,0.098370927
2,301.3,310.9,1512,36.9,159,0,9.6,55792.8,0.10515873
1,301.4,310.9,1414,38.8,162,0,9.5,54863.2,0.1145686
1,301.3,310.8,1390,57.4,164,0,9.5,79786,0.117985612
1,301.2,310.7,1644,31.6,166,0,9.5,51950.4,0.100973236
2,301.2,310.7,1394,42.8,168,0,9.5,59663.2,0.120516499
1,301.1,310.5,1324,52.4,171,0,9.4,69377.6,0.129154079
1,301,310.4,1476,43.6,173,0,9.4,64353.6,0.117208672
1,301,310.4,2204,16.6,175,0,9.4,36586.4,0.079401089
2,301,310.4,1665,30.9,177,0,9.4,51448.5,0.106306306
1,300.9,310.4,1445,41.7,180,0,9.5,60256.5,0.124567474
0,300.8,310.3,1457,46.8,182,0,9.5,68187.6,0.124914207
1,300.8,310.2,1492,46.3,187,0,9.4,69079.6,0.125335121
1,300.8,310.1,1405,61.2,189,1,9.3,85986,0.134519573
1,300.7,310.1,1542,35.5,191,0,9.4,54741,0.12386511
1,300.8,310.2,1520,37.7,193,0,9.4,57304,0.126973684
2,300.8,310.2,1598,36.5,195,0,9.4,58327,0.122027534
1,300.8,310.3,1538,36.1,198,0,9.5,55521.8,0.128738622
1,300.9,310.4,1615,30.9,200,0,9.5,49903.5,0.123839009
1,301,310.5,1408,47,202,0,9.5,66176,0.143465909
1,301,310.5,1379,57.3,204,1,9.5,79016.7,0.147933285
1,301,310.6,1493,37.8,206,1,9.6,56435.4,0.137977227
1,301.1,310.7,1376,49.1,0,0,9.6,67561.6,0
2,301.1,310.7,1583,40.7,2,0,9.6,64428.1,0.001263424
2,301.2,310.8,1396,47.4,5,0,9.6,66170.4,0.003581662
1,301.1,310.7,1436,45.3,8,0,9.6,65050.8,0.005571031
1,301.1,310.6,1417,47.6,10,0,9.5,67449.2,0.007057163
1,301,310.6,1641,33.4,12,0,9.6,54809.4,0.007312614
2,301,310.6,1698,27.3,14,0,9.6,46355.4,0.008244994
1,300.9,310.4,1541,39.1,17,0,9.5,60253.1,0.011031798
1,300.8,310.3,1383,46.6,19,0,9.5,64447.8,0.01373825
1,300.8,310.4,1368,46.8,21,0,9.6,64022.4,0.015350877
1,300.8,310.4,1570,35.2,23,0,9.6,55264,0.014649682
1,300.9,310.5,1616,33.5,25,0,9.6,54136,0.015470297
2,300.9,310.5,1444,43.2,27,0,9.6,62380.8,0.018698061
1,300.9,310.4,2021,18.8,30,0,9.5,37994.8,0.014844137
2,300.9,310.5,1702,29.3,32,0,9.6,49868.6,0.01880141
2,301.1,310.6,1429,52.7,35,0,9.5,75308.3,0.024492652
1,301.2,310.8,1711,28.9,38,0,9.6,49447.9,0.022209234
2,301.2,310.7,1543,32.9,40,0,9.5,50764.7,0.025923526
1,301.3,310.8,1628,32.2,43,0,9.5,52421.6,0.026412776
1,301.2,310.8,1233,64.6,45,0,9.6,79651.8,0.03649635
1,301.2,310.8,1461,40.6,47,0,9.6,59316.6,0.032169747
1,301.2,310.7,1568,38.3,49,0,9.5,60054.4,0.03125
1,301.3,310.8,1432,54.4,51,0,9.5,77900.8,0.035614525
2,301.2,310.7,1527,41.1,53,0,9.5,62759.7,0.034708579
2,301.3,310.8,1455,41.2,56,0,9.5,59946,0.038487973
2,301.3,310.8,1418,45.4,59,0,9.5,64377.2,0.041607898
1,301.3,310.8,1719,29.5,62,0,9.5,50710.5,0.036067481
2,301.2,310.8,1734,31.3,64,0,9.6,54274.2,0.036908881
2,301.2,310.7,1426,46.1,67,0,9.5,65738.6,0.046984572
1,301.1,310.6,1611,35.2,70,0,9.5,56707.2,0.043451273
2,301.1,310.6,1479,41.1,72,0,9.5,60786.9,0.048681542
1,301,310.5,1317,50.9,75,0,9.5,67035.3,0.056947608
1,301,310.5,1248,61.4,77,0,9.5,76627.2,0.061698718
1,301,310.5,1932,21.7,79,0,9.5,41924.4,0.040890269
2,301.1,310.5,1547,35.8,81,0,9.4,55382.6,0.052359405
1,301,310.4,1614,31.6,84,0,9.4,51002.4,0.05204461
0,301,310.4,1512,44.9,86,0,9.4,67888.8,0.056878307
1,301.1,310.5,1529,38.7,91,0,9.4,59172.3,0.059516024
0,301.1,310.6,1782,24.9,93,0,9.5,44371.8,0.052188552
1,301,310.5,1429,39.4,98,0,9.5,56302.6,0.068579426
2,301.1,310.5,1309,60.7,100,0,9.4,79456.3,0.076394194
1,301.1,310.5,1428,44.1,103,0,9.4,62974.8,0.072128852
1,301.2,310.6,1385,49.2,105,0,9.4,68142,0.075812274
1,301.2,310.7,1517,39.4,107,0,9.5,59769.8,0.070533949
2,301.2,310.6,1576,39.6,109,0,9.4,62409.6,0.069162437
1,301.2,310.6,1437,51.2,112,0,9.4,73574.4,0.077940153
0,301.2,310.6,1457,50.5,114,0,9.4,73578.5,0.078242965
1,301.1,310.5,1532,37.5,119,0,9.4,57450,0.07767624
2,301.1,310.5,1603,32.6,121,0,9.4,52257.8,0.075483468
1,301,310.4,1563,34.4,124,0,9.4,53767.2,0.079334613
1,301,310.3,1617,34.5,126,0,9.3,55786.5,0.077922078
2,300.8,310.1,1686,26.9,128,0,9.3,45353.4,0.075919336
1,300.9,310.2,1382,50.4,131,0,9.3,69652.8,0.094790159
1,300.9,310.1,2090,17.8,133,0,9.2,37202,0.063636364
1,300.9,310.3,1446,44.5,135,0,9.4,64347,0.093360996
2,300.9,310.2,1533,38.1,137,0,9.3,58407.3,0.089367254
1,300.9,310.3,1440,47.6,140,0,9.4,68544,0.097222222
2,301,310.4,1793,25,142,0,9.4,44825,0.079196877
2,301,310.4,1517,46.1,145,0,9.4,69933.7,0.095583388
1,300.9,310.4,1544,36,148,0,9.5,55584,0.095854922
1,300.9,310.3,1321,48.8,150,0,9.4,64464.8,0.113550341
2,300.9,310.3,1416,50.9,152,0,9.4,72074.4,0.107344633
1,300.8,310.2,1514,40,155,0,9.4,60560,0.102377807
2,300.8,310.2,1304,52.5,157,0,9.4,68460,0.120398773
1,300.7,310.2,1286,64.9,160,0,9.5,83461.4,0.124416796
2,300.7,310.1,1483,40.2,162,0,9.4,59616.6,0.109238031
1,300.7,310.1,1351,46.9,165,0,9.4,63361.9,0.122131754
2,300.7,310.1,1367,52.6,167,0,9.4,71904.2,0.122165326
1,300.7,310.1,1721,32.3,170,0,9.4,55588.3,0.098779779
1,300.6,310,1455,40.4,172,0,9.4,58782,0.118213058
1,300.6,310,1425,49.5,174,0,9.4,70537.5,0.122105263
1,300.7,310,1672,29.7,176,0,9.3,49658.4,0.105263158
2,300.7,310,1641,34.6,178,0,9.3,56778.6,0.108470445
2,300.5,310,1580,37,181,0,9.5,58460,0.114556962
0,300.5,310,1495,47.4,184,0,9.5,70863,0.123076923
2,300.5,309.9,1994,19.8,189,0,9.4,39481.2,0.094784353
2,300.4,309.9,1415,31.8,192,0,9.5,44997,0.135689046
2,300.4,309.8,1725,30.4,195,0,9.4,52440,0.113043478
2,300.4,309.8,1430,43.4,198,0,9.4,62062,0.138461538
1,300.4,309.8,1395,48.1,201,0,9.4,67099.5,0.144086022
2,300.4,309.8,1435,43.6,203,0,9.4,62566,0.141463415
1,300.4,309.9,1681,28.6,206,0,9.5,48076.6,0.122546104
1,300.5,310,1451,48.6,208,0,9.5,70518.6,0.143349414
0,300.5,309.9,1397,45.9,210,1,9.4,64122.3,0.150322119
2,300.4,309.8,1421,47.2,0,0,9.4,67071.2,0
2,300.3,309.8,1444,42,3,0,9.5,60648,0.002077562
1,300.2,309.8,1827,23,6,0,9.6,42021,0.003284072
0,300.2,309.8,1374,47.7,8,0,9.6,65539.8,0.005822416
1,300.2,309.8,1650,29.6,13,0,9.6,48840,0.007878788
1,300.2,309.7,1275,60.7,15,0,9.5,77392.5,0.011764706
1,300.2,309.7,1421,44.6,17,0,9.5,63376.6,0.011963406
1,300.2,309.8,1557,33.8,19,0,9.6,52626.6,0.012202954
1,300.1,309.8,1506,35.2,21,0,9.7,53011.2,0.013944223
1,300.1,309.7,1362,49.1,23,0,9.6,66874.2,0.016886931
1,300,309.7,1542,47.1,25,0,9.7,72628.2,0.016212711
1,300,309.6,1496,38.8,27,0,9.6,58044.8,0.018048128
2,300,309.6,1491,42,29,0,9.6,62622,0.019450034
1,300.1,309.6,1565,34.8,32,0,9.5,54462,0.020447284
1,300.1,309.7,1481,37.9,34,0,9.6,56129.9,0.022957461
2,300.1,309.7,1420,48.4,36,0,9.6,68728,0.025352113
1,300.2,309.8,1398,54.8,39,0,9.6,76610.4,0.027896996
2,300.2,309.8,1466,45.7,41,0,9.6,66996.2,0.027967258
1,300.1,309.8,1430,56.7,44,0,9.7,81081,0.030769231
1,300.1,309.7,1441,40.1,46,0,9.6,57784.1,0.031922276
2,300.1,309.7,1348,57.3,48,0,9.6,77240.4,0.035608309
1,300,309.6,1738,28.7,51,0,9.6,49880.6,0.029344074
2,300,309.6,1618,36.2,53,0,9.6,58571.6,0.032756489
2,299.9,309.6,1489,41.7,56,0,9.7,62091.3,0.037609134
2,299.9,309.5,1412,57.9,59,0,9.6,81754.8,0.041784703
2,299.9,309.5,2065,18.1,62,0,9.6,37376.5,0.030024213
1,300,309.6,1571,33.1,65,0,9.6,52000.1,0.04137492
2,300,309.6,1423,48.7,67,0,9.6,69300.1,0.047083626
0,300,309.5,1781,24.9,70,0,9.5,44346.9,0.039303762
1,300.1,309.6,1321,46.9,75,0,9.5,61954.9,0.05677517
1,300.1,309.6,1546,36.7,77,0,9.5,56738.2,0.049805951
2,300,309.5,1879,22.4,79,0,9.5,42089.6,0.04204364
0,300,309.5,1735,28.9,82,0,9.5,50141.5,0.047262248
1,300,309.5,1506,38.8,87,0,9.5,58432.8,0.057768924
0,300,309.6,1629,32.3,89,0,9.6,52616.7,0.054634745
1,300,309.6,1694,28.7,94,0,9.6,48617.8,0.055489965
1,300.1,309.6,1541,37,96,0,9.5,57017,0.06229721
1,300,309.6,1514,44.6,98,0,9.6,67524.4,0.064729194
1,300.1,309.7,1485,45.9,100,0,9.6,68161.5,0.067340067
1,300.2,309.8,1430,55,102,0,9.6,78650,0.071328671
1,300.2,309.7,1771,27.1,104,0,9.5,47994.1,0.058723885
1,300.2,309.8,1481,41.9,106,0,9.6,62053.9,0.071573261
0,300.2,309.7,1483,43.8,108,0,9.5,64955.4,0.072825354
0,300.1,309.6,1463,45.1,113,0,9.5,65981.3,0.077238551
1,300.1,309.7,1410,48.3,118,0,9.6,68103,0.083687943
1,300.2,309.7,1656,34.3,120,0,9.5,56800.8,0.072463768
2,300.2,309.8,1487,39.2,122,0,9.6,58290.4,0.082044385
0,300.3,309.9,1509,46.6,125,0,9.6,70319.4,0.082836315
0,300.3,309.9,1677,30.1,130,0,9.6,50477.7,0.07751938
1,300.3,309.8,1450,55,135,0,9.5,79750,0.093103448
2,300.2,309.7,1413,43,137,0,9.5,60759,0.096956829
1,300.1,309.7,1680,33.8,140,0,9.6,56784,0.083333333
1,300.2,309.7,1678,30.5,142,0,9.5,51179,0.084624553
2,300.2,309.7,1408,44,144,0,9.5,61952,0.102272727
2,300.1,309.6,1376,52.1,147,0,9.5,71689.6,0.106831395
1,300,309.6,1526,46.4,150,0,9.6,70806.4,0.098296199
2,300,309.6,1587,32.6,152,0,9.6,51736.2,0.095778198
1,300.1,309.7,1351,58.2,155,0,9.6,78628.2,0.11472983
2,300.1,309.6,1501,38,157,0,9.5,57038,0.104596935
1,300.1,309.7,1601,35.8,160,0,9.6,57315.8,0.099937539
2,300,309.6,1573,39.7,162,0,9.6,62448.1,0.102987921
2,300.1,309.6,1584,36.7,165,0,9.5,58132.8,0.104166667
1,300.1,309.6,1649,33.6,168,0,9.5,55406.4,0.101879927
2,300.2,309.7,1183,61.4,170,0,9.5,72636.2,0.143702451
1,300.1,309.7,2151,17.5,173,0,9.6,37642.5,0.080427708
1,300.2,309.8,1526,45.6,175,0,9.6,69585.6,0.114678899
2,300.3,309.9,1611,29,177,0,9.6,46719,0.109869646
1,300.3,309.9,1601,31.7,180,0,9.6,50751.7,0.112429731
1,300.3,310,1560,40.8,182,0,9.7,63648,0.116666667
1,300.4,310.1,1544,41.9,184,0,9.7,64693.6,0.119170984
2,300.4,310,1560,42.3,186,0,9.6,65988,0.119230769
1,300.4,310,1423,44.2,189,0,9.6,62896.6,0.13281799
1,300.4,310.1,1614,33.5,191,0,9.7,54069,0.118339529
2,300.4,310.1,1457,35.1,193,0,9.7,51140.7,0.132463967
1,300.4,310.1,1503,42.2,196,0,9.7,63426.6,0.130405855
0,300.4,310.1,1484,38,198,0,9.7,56392,0.133423181
1,300.3,309.9,1540,39.9,203,0,9.6,61446,0.131818182
0,300.3,309.9,1405,52.1,205,0,9.6,73200.5,0.145907473
0,300.3,309.9,1394,46.7,210,1,9.6,65099.8,0.150645624
1,300.3,309.9,1518,36.4,0,0,9.6,55255.2,0
1,300.3,309.9,1527,41.4,2,0,9.6,63217.8,0.001309758
1,300.3,309.9,1377,55.3,4,0,9.6,76148.1,0.002904866
2,300.3,310,1537,37.5,6,0,9.7,57637.5,0.003903709
2,300.3,310,1409,43.2,9,0,9.7,60868.8,0.006387509
1,300.3,309.9,1393,56.1,12,0,9.6,78147.3,0.008614501
1,300.2,309.7,1448,36.8,14,0,9.5,53286.4,0.009668508
1,300.2,309.8,1418,49.3,16,0,9.6,69907.4,0.011283498
2,300.2,309.8,1743,24.1,18,0,9.6,42006.3,0.010327022
2,300.2,309.8,1394,47.4,21,0,9.6,66075.6,0.015064562
1,300.3,309.8,1523,39.2,24,0,9.5,59701.6,0.015758372
1,300.2,309.8,1353,59.4,26,0,9.6,80368.2,0.019216556
2,300.3,309.9,1447,46.5,28,0,9.6,67285.5,0.01935038
1,300.3,309.9,1570,34,31,0,9.6,53380,0.019745223
2,300.3,309.9,1494,38.5,33,0,9.6,57519,0.022088353
1,300.3,309.9,1621,34.1,36,0,9.6,55276.1,0.022208513
1,300.4,310,1769,26.1,38,0,9.6,46170.9,0.021481063
1,300.4,310,1282,66.1,40,0,9.6,84740.2,0.031201248
1,300.4,310,1581,30.3,42,0,9.6,47904.3,0.026565465
1,300.6,310.1,1656,32.7,44,0,9.5,54151.2,0.026570048
1,300.6,310.2,1648,31.7,46,0,9.6,52241.6,0.027912621
1,300.7,310.2,1639,31.4,48,0,9.5,51464.6,0.02928615
1,300.7,310.2,1348,54.8,50,0,9.5,73870.4,0.037091988
1,300.8,310.3,1537,33.3,52,0,9.5,51182.1,0.033832141
2,300.8,310.3,1270,61,54,0,9.5,77470,0.042519685
1,300.7,310.3,1662,34.4,57,0,9.6,57172.8,0.034296029
2,300.7,310.3,1471,40.2,59,0,9.6,59134.2,0.04010877
1,300.6,310.1,1337,45.8,62,0,9.5,61234.6,0.046372476
0,300.7,310.2,1877,24.8,64,0,9.5,46549.6,0.034096963
1,300.6,310.2,1519,44.6,69,0,9.6,67747.4,0.045424621
1,300.6,310.2,1378,47.3,71,0,9.6,65179.4,0.051523948
1,300.7,310.2,1696,27.5,73,0,9.5,46640,0.043042453
1,300.7,310.1,1376,50.8,75,0,9.4,69900.8,0.054505814
1,300.7,310.2,1807,24.2,77,0,9.5,43729.4,0.042612064
1,300.7,310.1,1598,32.8,79,0,9.4,52414.4,0.049436796
1,300.7,310.1,1565,40.2,81,0,9.4,62913,0.051757188
1,300.7,310.2,1387,50.6,83,0,9.5,70182.2,0.059841384
1,300.7,310,1395,48,85,0,9.3,66960,0.0609319
2,300.6,310,1302,62.9,87,0,9.4,81895.8,0.066820276
2,300.6,310,1397,55.2,90,0,9.4,77114.4,0.064423765
1,300.6,310,1313,52.9,93,0,9.4,69457.7,0.07083016
1,300.6,310,1505,35.9,95,0,9.4,54029.5,0.063122924
0,300.6,310,1483,44,97,0,9.4,65252,0.065407957
0,300.5,310,1358,60.4,102,0,9.5,82023.2,0.075110457
2,300.5,309.9,1735,27,107,0,9.4,46845,0.06167147
2,300.5,309.8,1416,48.5,110,0,9.3,68676,0.077683616
1,300.4,309.7,1740,31.1,113,0,9.3,54114,0.064942529
1,300.4,309.7,1692,27.4,115,0,9.3,46360.8,0.067966903
1,300.5,309.8,1507,42.5,117,0,9.3,64047.5,0.077637691
2,300.4,309.6,1521,35,119,0,9.2,53235,0.078238001
1,300.4,309.6,1379,54.5,122,0,9.2,75155.5,0.088469906
1,300.4,309.6,1523,38.5,124,0,9.2,58635.5,0.081418253
0,300.4,309.6,1571,33.6,126,0,9.2,52785.6,0.080203692
0,300.4,309.5,1547,50.7,131,0,9.1,78432.9,0.084680026
2,300.5,309.7,1347,54.3,136,0,9.2,73142.1,0.100965108
1,300.5,309.7,1560,30.2,139,0,9.2,47112,0.089102564
1,300.5,309.7,1384,48.6,141,0,9.2,67262.4,0.101878613
1,300.5,309.7,1841,24.6,143,0,9.2,45288.6,0.077675177
1,300.5,309.8,1663,29.1,145,1,9.3,48393.3,0.087191822
1,300.6,309.8,1418,42.7,147,0,9.2,60548.6,0.103667137
1,300.7,309.9,1775,26.6,149,0,9.2,47215,0.083943662
1,300.7,309.8,1406,48.4,151,0,9.1,68050.4,0.107396871
1,300.6,309.9,1480,43.7,153,0,9.3,64676,0.103378378
1,300.7,309.9,1412,45.3,155,0,9.2,63963.6,0.109773371
0,300.6,309.8,1913,22.5,157,0,9.2,43042.5,0.082070047
1,300.6,309.8,1629,37.6,162,0,9.2,61250.4,0.099447514
1,300.5,309.8,1939,21.4,164,0,9.3,41494.6,0.08457968
0,300.6,309.8,1541,36.2,166,0,9.2,55784.2,0.107722258
1,300.7,309.8,1330,54.4,171,0,9.1,72352,0.128571429
2,300.7,309.8,1490,38.8,173,0,9.1,57812,0.116107383
1,300.7,309.9,1383,44.5,176,0,9.2,61543.5,0.127259581
1,300.8,310,1468,52.7,178,0,9.2,77363.6,0.121253406
2,300.8,309.9,1444,46,180,0,9.1,66424,0.12465374
1,300.7,309.8,1363,53.1,183,0,9.1,72375.3,0.134262656
1,300.6,309.7,1617,33.2,185,0,9.1,53684.4,0.1144094
2,300.6,309.8,1694,31.1,187,0,9.2,52683.4,0.11038961
1,300.7,309.9,1815,27,190,0,9.2,49005,0.104683196
1,300.8,309.9,1312,65.3,192,1,9.1,85673.6,0.146341463
0,300.8,309.9,2041,19.2,194,0,9.1,39187.2,0.095051445
1,300.9,310,1671,26.8,199,0,9.1,44782.8,0.119090365
2,300.9,310,1416,46.6,201,0,9.1,65985.6,0.141949153
2,300.9,310,1600,36,204,0,9.1,57600,0.1275
1,300.9,310,2595,13.7,207,0,9.1,35551.5,0.079768786
2,300.9,309.9,1465,42.9,209,0,9,62848.5,0.142662116
2,301,310.1,1681,27.4,212,0,9.1,46059.4,0.126115407
1,301.1,310.1,1457,39.6,215,0,9,57697.2,0.147563487
0,301,310.1,1454,44.1,217,0,9.1,64121.4,0.149243466
1,301,310.1,1558,32.6,0,0,9.1,50790.8,0
0,301,310.1,1756,30.7,2,0,9.1,53909.2,0.001138952
1,301.1,310.1,1564,36.8,7,0,9,57555.2,0.004475703
1,301.1,310.2,1455,55.3,9,0,9.1,80461.5,0.006185567
2,301.2,310.1,2280,15.7,11,0,8.9,35796,0.004824561
2,301.1,310,1433,48.1,14,0,8.9,68927.3,0.009769714
1,301.1,310,1513,38,17,0,8.9,57494,0.011235955
1,301,309.9,1507,41.8,19,0,8.9,62992.6,0.01260783
1,301,310,1480,43.5,21,0,9,64380,0.014189189
0,301.1,310,1470,40.1,23,0,8.9,58947,0.015646259
1,301.1,310.1,1540,36.6,28,0,9,56364,0.018181818
0,301,310,1212,67.9,30,0,9,82294.8,0.024752475
1,301.1,310.1,1417,46.9,35,0,9,66457.3,0.024700071
2,301.2,310.1,1666,34.9,37,0,8.9,58143.4,0.022208884
1,301.1,310.1,1666,27.2,40,0,9,45315.2,0.024009604
1,301.1,310.1,1489,45.8,42,0,9,68196.2,0.02820685
2,301.1,310.2,1850,27.7,44,0,9.1,51245,0.023783784
1,301.1,310.4,1874,24.8,47,0,9.3,46475.2,0.025080043
1,301.1,310.4,1312,73.6,49,1,9.3,96563.2,0.037347561
1,301.2,310.4,1515,38.4,51,0,9.2,58176,0.033663366
1,301.2,310.4,1516,44.4,53,0,9.2,67310.4,0.034960422
1,301.2,310.5,1546,40,55,0,9.3,61840,0.035575679
1,301.3,310.6,1481,40.9,57,0,9.3,60572.9,0.038487508
0,301.3,310.6,1605,32.5,59,0,9.3,52162.5,0.036760125
0,301.2,310.7,1656,26.2,64,0,9.5,43387.2,0.038647343
0,301.2,310.6,1352,52,69,0,9.4,70304,0.051035503
1,301.3,310.7,1504,47.2,74,0,9.4,70988.8,0.049202128
1,301.3,310.6,1436,44.2,76,0,9.3,63471.2,0.052924791
0,301.2,310.5,1505,43.6,78,0,9.3,65618,0.051827243
1,301.3,310.5,1406,47.1,83,0,9.2,66222.6,0.059032717
2,301.3,310.5,1481,39.7,85,0,9.2,58795.7,0.057393653
1,301.4,310.7,1487,44.6,88,0,9.3,66320.2,0.059179556
1,301.4,310.7,1436,54.1,90,0,9.3,77687.6,0.062674095
2,301.4,310.7,1368,63.7,92,1,9.3,87141.6,0.067251462
1,301.4,310.7,1509,38.3,95,0,9.3,57794.7,0.0629556
1,301.4,310.8,1543,36.9,97,0,9.4,56936.7,0.06286455
1,301.4,310.8,1698,29.6,99,0,9.4,50260.8,0.058303887
2,301.4,310.7,1470,46.5,101,0,9.3,68355,0.068707483
2,301.4,310.8,1738,30.3,104,0,9.4,52661.4,0.059838895
2,301.4,310.8,1530,39.9,107,0,9.4,61047,0.069934641
1,301.4,310.8,1740,29.2,110,0,9.4,50808,0.063218391
1,301.4,310.8,1770,24.1,112,0,9.4,42657,0.063276836
0,301.3,310.6,1527,44,114,0,9.3,67188,0.074656189
