Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temp_diff [K],power,wear_rate
2,302.2,310.8,1422,47.0,3,0,8.600000000000023,66834.0,0.002109704641350211
1,302.1,310.8,1565,35.3,6,0,8.699999999999989,55244.49999999999,0.0038338658146964857
1,302.1,310.7,1314,52.8,8,1,8.599999999999966,69379.2,0.0060882800608828
2,302.0,310.6,1392,60.5,10,0,8.600000000000023,84216.0,0.007183908045977011
1,302.1,310.7,1465,40.7,13,0,8.599999999999966,59625.50000000001,0.008873720136518772
1,301.9,310.6,1573,36.6,15,0,8.700000000000045,57571.8,0.009535918626827717
2,302.0,310.7,2157,17.8,17,0,8.699999999999989,38394.6,0.007881316643486324
1,301.9,310.7,1370,50.3,20,0,8.800000000000011,68911.0,0.014598540145985401
1,301.9,310.6,1462,38.8,22,0,8.700000000000045,56725.6,0.015047879616963064
2,302.0,310.6,1479,40.5,24,0,8.600000000000023,59899.5,0.016227180527383367
1,301.9,310.7,1717,26.8,27,0,8.800000000000011,46015.6,0.0157251019219569
2,301.9,310.6,1260,65.9,29,0,8.700000000000045,83034.0,0.023015873015873017
1,301.9,310.6,1467,39.3,32,0,8.700000000000045,57653.1,0.021813224267211998
2,302.0,310.6,1535,38.6,34,0,8.600000000000023,59251.0,0.02214983713355049
1,302.0,310.7,1657,31.9,37,0,8.699999999999989,52858.299999999996,0.022329511164755584
1,302.0,310.7,1698,28.1,39,0,8.699999999999989,47713.8,0.022968197879858657
1,302.1,310.7,1359,49.3,41,1,8.599999999999966,66998.7,0.03016924208977189
1,302.1,310.8,1596,37.1,43,0,8.699999999999989,59211.600000000006,0.02694235588972431
1,302.2,310.8,1383,46.9,45,0,8.600000000000023,64862.7,0.03253796095444685
1,302.2,310.8,2203,16.6,47,0,8.600000000000023,36569.8,0.021334543803903767
2,302.2,310.8,1408,46.8,49,0,8.600000000000023,65894.4,0.03480113636363636
1,302.2,310.8,1673,32.9,52,0,8.600000000000023,55041.7,0.031081888822474597
1,302.2,310.8,1340,47.8,54,0,8.600000000000023,64051.99999999999,0.04029850746268657
1,302.2,310.9,1452,42.3,56,0,8.699999999999989,61419.6,0.03856749311294766
2,302.2,310.9,1302,53.4,58,0,8.699999999999989,69526.8,0.0445468509984639
0,302.2,310.9,1522,35.9,61,0,8.699999999999989,54639.799999999996,0.04007884362680683
1,302.2,310.8,1438,41.4,66,0,8.600000000000023,59533.2,0.0458970792767733
1,302.2,310.9,1604,40.5,68,0,8.699999999999989,64962.0,0.04239401496259352
1,302.2,311.0,1832,23.2,70,0,8.800000000000011,42502.4,0.03820960698689956
2,302.3,311.0,1521,34.8,72,0,8.699999999999989,52930.799999999996,0.047337278106508875
1,302.3,311.0,1446,37.6,75,0,8.699999999999989,54369.6,0.05186721991701245
1,302.4,311.1,1905,20.9,77,0,8.700000000000045,39814.5,0.04041994750656168
1,302.4,311.0,1475,47.9,79,0,8.600000000000023,70652.5,0.05355932203389831
1,302.4,311.0,1462,48.5,81,0,8.600000000000023,70907.0,0.05540355677154583
2,302.4,310.9,1435,42.3,83,0,8.5,60700.49999999999,0.0578397212543554
1,302.4,310.9,1469,39.6,86,0,8.5,58172.4,0.05854322668481961
2,302.6,311.1,1520,43.0,88,0,8.5,65360.0,0.05789473684210526
1,302.6,311.0,1537,35.5,91,0,8.399999999999977,54563.5,0.05920624593363696
1,302.6,311.0,1369,60.0,93,1,8.399999999999977,82140.0,0.0679327976625274
1,302.6,311.0,1506,37.2,95,0,8.399999999999977,56023.200000000004,0.06308100929614874
1,302.5,310.9,1330,56.9,97,1,8.399999999999977,75677.0,0.07293233082706767
1,302.6,311.0,1660,38.0,99,0,8.399999999999977,63080.0,0.05963855421686747
0,302.5,310.9,1356,55.5,101,1,8.399999999999977,75258.0,0.07448377581120944
0,302.6,311.0,1438,51.0,106,0,8.399999999999977,73338.0,0.0737134909596662
2,302.6,311.0,1329,48.6,111,1,8.399999999999977,64589.4,0.0835214446952596
1,302.6,311.0,1284,68.0,114,1,8.399999999999977,87312.0,0.08878504672897196
2,302.5,311.0,1387,52.1,116,0,8.5,72262.7,0.083633741888969
2,302.6,311.0,1591,33.9,119,0,8.399999999999977,53934.899999999994,0.07479572595851666
2,302.6,311.0,1589,39.0,122,0,8.399999999999977,61971.0,0.07677784770295784
2,302.7,311.1,1297,60.7,125,1,8.400000000000034,78727.90000000001,0.09637625289128758
1,302.7,311.2,1545,35.1,128,0,8.5,54229.5,0.08284789644012945
0,302.7,311.1,1418,43.4,130,0,8.400000000000034,61541.2,0.09167842031029619
1,302.7,311.1,1730,28.1,135,0,8.400000000000034,48613.0,0.07803468208092486
1,302.6,311.0,2001,20.7,137,0,8.399999999999977,41420.7,0.06846576711644178
1,302.6,311.0,1620,36.2,139,0,8.399999999999977,58644.00000000001,0.08580246913580247
2,302.6,311.0,1542,39.7,141,0,8.399999999999977,61217.4,0.0914396887159533
1,302.6,311.0,1424,38.0,144,0,8.399999999999977,54112.0,0.10112359550561797
1,302.7,311.1,1440,39.5,146,0,8.400000000000034,56880.0,0.10138888888888889
1,302.6,311.0,1520,42.8,148,0,8.399999999999977,65055.99999999999,0.09736842105263158
1,302.7,311.0,1694,29.8,150,0,8.300000000000011,50481.200000000004,0.0885478158205431
1,302.6,311.0,1610,39.2,152,0,8.399999999999977,63112.00000000001,0.09440993788819876
1,302.6,310.9,1331,52.0,154,1,8.299999999999955,69212.0,0.11570247933884298
1,302.6,310.8,1470,41.2,156,0,8.199999999999989,60564.00000000001,0.10612244897959183
1,302.5,310.8,1577,36.9,158,0,8.300000000000011,58191.299999999996,0.10019023462270134
1,302.6,310.8,1486,36.4,160,0,8.199999999999989,54090.4,0.10767160161507403
1,302.4,310.6,1445,40.3,162,0,8.200000000000045,58233.49999999999,0.11211072664359861
2,302.4,310.5,1500,36.7,164,0,8.100000000000023,55050.00000000001,0.10933333333333334
2,302.2,310.4,1456,47.5,167,0,8.199999999999989,69160.0,0.11469780219780219
1,302.2,310.4,1743,28.1,170,0,8.199999999999989,48978.3,0.09753298909925416
1,302.0,310.1,1409,50.4,172,0,8.100000000000023,71013.59999999999,0.12207239176721078
1,302.0,310.1,1361,45.4,174,1,8.100000000000023,61789.4,0.1278471711976488
1,302.1,310.1,1753,28.9,176,0,8.0,50661.7,0.10039931545921278
1,302.0,310.0,1832,22.9,178,0,8.0,41952.799999999996,0.09716157205240175
1,301.9,309.9,1374,48.5,180,1,8.0,66639.0,0.13100436681222707
2,301.8,309.9,1334,61.0,182,1,8.099999999999966,81374.0,0.136431784107946
1,301.8,310.0,1493,40.3,185,0,8.199999999999989,60167.899999999994,0.12391158740790355
1,301.7,309.9,1317,49.0,187,1,8.199999999999989,64533.0,0.1419893697798026
2,301.7,309.9,1434,47.9,189,0,8.199999999999989,68688.59999999999,0.13179916317991633
2,301.7,309.9,1457,39.2,192,0,8.199999999999989,57114.4,0.13177762525737818
2,301.7,310.0,1391,50.6,195,0,8.300000000000011,70384.6,0.14018691588785046
2,301.8,310.0,1781,23.9,198,0,8.199999999999989,42565.899999999994,0.1111734980348119
1,301.8,310.0,1642,32.6,201,0,8.199999999999989,53529.200000000004,0.12241169305724726
1,301.8,310.0,2032,19.0,203,0,8.199999999999989,38608.0,0.09990157480314961
2,301.8,310.1,2372,13.9,205,1,8.300000000000011,32970.8,0.08642495784148398
1,301.8,310.0,1393,44.9,208,0,8.199999999999989,62545.7,0.14931801866475233
2,301.7,310.1,1743,27.3,210,0,8.400000000000034,47583.9,0.12048192771084337
1,301.8,310.2,1457,40.4,213,0,8.399999999999977,58862.799999999996,0.14619080301990392
1,301.8,310.2,2825,5.8,215,1,8.399999999999977,16385.0,0.07610619469026549
2,301.8,310.2,1609,34.2,217,0,8.399999999999977,55027.8,0.1348663766314481
2,301.8,310.2,1437,42.3,0,0,8.399999999999977,60785.1,0.0
1,301.7,310.1,1402,50.1,3,0,8.400000000000034,70240.2,0.0021398002853067048
2,301.7,310.1,1644,34.6,5,0,8.400000000000034,56882.4,0.0030413625304136255
1,301.7,310.2,1471,51.1,8,0,8.5,75168.1,0.005438477226376614
1,301.7,310.1,2695,12.6,10,0,8.400000000000034,33957.0,0.0037105751391465678
1,301.7,310.2,1435,48.1,12,0,8.5,69023.5,0.008362369337979094
1,301.6,310.1,1694,26.3,14,0,8.5,44552.200000000004,0.008264462809917356
1,301.6,310.1,1687,26.6,16,0,8.5,44874.200000000004,0.00948429164196799
1,301.6,310.0,1869,22.9,18,0,8.399999999999977,42800.1,0.009630818619582664
1,301.4,309.9,1259,63.9,20,1,8.5,80450.09999999999,0.015885623510722795
0,301.4,309.9,1460,47.2,22,0,8.5,68912.0,0.015068493150684932
2,301.3,309.9,1501,39.5,27,0,8.599999999999966,59289.5,0.01798800799467022
1,301.4,310.0,1776,25.6,30,0,8.600000000000023,45465.600000000006,0.016891891891891893
2,301.5,310.1,1468,40.8,32,0,8.600000000000023,59894.399999999994,0.021798365122615803
1,301.5,310.1,1430,46.5,35,0,8.600000000000023,66495.0,0.024475524475524476
1,301.4,310.1,1502,46.6,37,0,8.700000000000045,69993.2,0.02463382157123835
0,301.4,310.1,1623,32.3,39,0,8.700000000000045,52422.899999999994,0.024029574861367836
2,301.4,310.0,1651,29.8,44,0,8.600000000000023,49199.8,0.026650514839491216
1,301.5,310.1,1639,33.4,47,0,8.600000000000023,54742.6,0.02867602196461257
2,301.5,310.0,1417,44.6,49,0,8.5,63198.200000000004,0.03458009880028229
1,301.5,310.1,1541,42.2,52,0,8.600000000000023,65030.200000000004,0.03374432186891629
2,301.6,310.2,1411,45.1,54,0,8.599999999999966,63636.1,0.03827072997873848
1,301.7,310.3,1397,44.6,57,0,8.600000000000023,62306.200000000004,0.0408017179670723
1,301.7,310.2,1686,28.9,59,0,8.5,48725.399999999994,0.03499406880189798
2,301.7,310.1,1431,44.0,61,0,8.400000000000034,62964.0,0.04262753319357093
1,301.8,310.3,1341,50.5,64,1,8.5,67720.5,0.047725577926920205
1,301.7,310.2,1486,43.0,66,0,8.5,63898.0,0.04441453566621804
1,301.6,310.2,1384,57.1,68,0,8.599999999999966,79026.40000000001,0.049132947976878616
1,301.6,310.1,1362,55.8,70,1,8.5,75999.59999999999,0.0513950073421439
0,301.7,310.1,1660,29.3,72,0,8.400000000000034,48638.0,0.043373493975903614
1,301.6,310.1,1326,48.2,77,1,8.5,63913.200000000004,0.058069381598793365
1,301.6,310.0,1566,30.3,79,0,8.399999999999977,47449.8,0.05044699872286079
1,301.5,309.8,1549,38.5,81,0,8.300000000000011,59636.5,0.052291801162040026
2,301.6,309.9,1746,31.1,83,0,8.299999999999955,54300.600000000006,0.04753722794959908
2,301.7,309.9,1452,41.5,86,0,8.199999999999989,60258.0,0.05922865013774105
1,301.6,309.8,1588,33.9,89,0,8.199999999999989,53833.2,0.05604534005037783
1,301.6,309.8,1472,42.5,91,0,8.199999999999989,62560.0,0.06182065217391304
1,301.7,309.9,1607,37.7,93,0,8.199999999999989,60583.9,0.05787181082762912
0,301.6,309.9,1423,53.6,95,0,8.299999999999955,76272.8,0.06676036542515812
1,301.6,309.9,1440,43.4,100,0,8.299999999999955,62496.0,0.06944444444444445
1,301.6,309.9,1397,43.7,102,0,8.299999999999955,61048.9,0.07301360057265568
1,301.7,309.9,1524,46.6,104,0,8.199999999999989,71018.40000000001,0.06824146981627296
2,301.7,309.9,1533,40.9,106,0,8.199999999999989,62699.7,0.06914546640574037
1,301.7,309.8,1398,46.0,109,0,8.100000000000023,64308.0,0.07796852646638054
2,301.7,309.8,1284,68.2,111,1,8.100000000000023,87568.8,0.08644859813084112
1,301.7,309.8,1491,39.3,114,0,8.100000000000023,58596.299999999996,0.07645875251509054
0,301.8,309.9,1418,51.3,116,0,8.099999999999966,72743.4,0.08180535966149506
2,301.8,309.8,1546,39.8,121,0,8.0,61530.799999999996,0.07826649417852523
1,301.8,309.7,1598,30.4,124,0,7.899999999999977,48579.2,0.07759699624530664
0,301.9,309.8,1724,27.5,126,0,7.900000000000034,47410.0,0.07308584686774942
1,301.9,309.8,1507,44.7,131,0,7.900000000000034,67362.90000000001,0.0869276708692767
1,301.9,309.7,1595,31.4,133,0,7.800000000000011,50083.0,0.08338557993730407
2,301.9,309.7,1568,37.5,135,0,7.800000000000011,58800.0,0.08609693877551021
1,301.8,309.6,1432,43.7,138,0,7.800000000000011,62578.4,0.09636871508379888
1,301.9,309.7,1424,42.8,140,0,7.800000000000011,60947.2,0.09831460674157304
2,302.0,309.7,1386,62.7,142,1,7.699999999999989,86902.2,0.10245310245310245
1,302.0,309.8,1456,58.1,145,0,7.800000000000011,84593.6,0.09958791208791208
0,302.0,309.8,1280,57.3,147,1,7.800000000000011,73344.0,0.11484375
1,302.0,309.8,1649,31.0,152,0,7.800000000000011,51119.0,0.09217707701637357
1,302.0,309.9,1407,52.8,154,0,7.899999999999977,74289.59999999999,0.10945273631840796
0,302.0,309.9,1606,34.5,156,0,7.899999999999977,55407.0,0.09713574097135741
2,302.1,310.0,1531,38.0,161,0,7.899999999999977,58178.0,0.10516002612671456
1,302.1,310.1,1543,35.8,164,0,8.0,55239.399999999994,0.10628645495787427
2,302.1,310.1,1379,48.2,166,1,8.0,66467.8,0.12037708484408992
1,302.1,310.1,1447,46.6,169,0,8.0,67430.2,0.11679336558396683
0,302.1,310.1,1844,24.6,171,0,8.0,45362.4,0.09273318872017354
0,302.1,310.1,1615,29.9,176,0,8.0,48288.5,0.10897832817337462
1,302.0,310.0,1449,48.8,181,0,8.0,70711.2,0.12491373360938578
1,302.0,309.9,1388,51.4,183,0,7.899999999999977,71343.2,0.13184438040345822
0,302.0,309.9,1447,42.8,185,0,7.899999999999977,61931.6,0.12785072563925362
1,302.0,310.0,1664,28.6,190,0,8.0,47590.4,0.1141826923076923
0,302.0,309.9,1735,27.2,192,0,7.899999999999977,47192.0,0.1106628242074928
1,302.0,309.9,1308,57.6,197,1,7.899999999999977,75340.8,0.15061162079510704
1,302.0,309.8,1480,40.0,199,0,7.800000000000011,59200.0,0.13445945945945945
2,301.9,309.6,1439,41.7,201,0,7.7000000000000455,60006.3,0.13968033356497567
2,301.9,309.7,1533,35.9,204,0,7.800000000000011,55034.7,0.13307240704500978
1,302.0,309.7,1551,34.8,207,0,7.699999999999989,53974.799999999996,0.13346228239845262
1,302.0,309.7,1414,36.3,209,0,7.699999999999989,51328.2,0.1478076379066478
2,301.9,309.6,1551,34.6,211,0,7.7000000000000455,53664.600000000006,0.13604126370083816
2,301.8,309.6,1436,49.0,214,0,7.800000000000011,70364.0,0.149025069637883
2,301.9,309.6,1385,45.8,217,0,7.7000000000000455,63432.99999999999,0.15667870036101084
2,301.8,309.5,1732,30.1,220,0,7.699999999999989,52133.200000000004,0.12702078521939955
1,301.9,309.6,1410,49.0,223,0,7.7000000000000455,69090.0,0.15815602836879433
1,301.9,309.6,1446,43.2,225,0,7.7000000000000455,62467.200000000004,0.15560165975103735
1,301.8,309.5,1525,39.6,227,0,7.699999999999989,60390.0,0.14885245901639343
1,301.7,309.5,1298,65.5,229,1,7.800000000000011,85019.0,0.17642526964560862
1,301.8,309.6,1443,42.7,231,0,7.800000000000011,61616.100000000006,0.1600831600831601
1,301.8,309.7,1442,45.3,233,1,7.899999999999977,65322.6,0.16158113730929266
1,301.9,309.7,1719,31.9,0,0,7.800000000000011,54836.1,0.0
1,302.0,309.8,1532,39.4,2,0,7.800000000000011,60360.799999999996,0.0013054830287206266
1,302.0,309.8,1701,27.2,4,0,7.800000000000011,46267.2,0.0023515579071134627
2,302.1,310.0,1355,45.1,6,1,7.899999999999977,61110.5,0.004428044280442804
2,302.2,310.1,1421,45.4,9,0,7.900000000000034,64513.4,0.0063335679099225895
2,302.2,310.1,1368,51.6,12,1,7.900000000000034,70588.8,0.008771929824561403
1,302.2,310.1,1458,45.1,15,0,7.900000000000034,65755.8,0.0102880658436214
2,302.2,310.1,1572,34.6,17,0,7.900000000000034,54391.200000000004,0.010814249363867684
1,302.2,310.0,1483,48.7,20,0,7.800000000000011,72222.1,0.013486176668914362
1,302.3,310.1,1513,40.4,22,0,7.800000000000011,61125.2,0.014540647719762063
0,302.3,310.1,1383,42.9,24,0,7.800000000000011,59330.7,0.01735357917570499
1,302.4,310.2,1539,37.7,29,0,7.800000000000011,58020.3,0.018843404808317088
2,302.3,310.1,1563,37.8,31,0,7.800000000000011,59081.399999999994,0.01983365323096609
1,302.3,310.1,1653,29.7,34,0,7.800000000000011,49094.1,0.0205686630369026
1,302.3,310.1,1353,50.9,36,1,7.800000000000011,68867.7,0.026607538802660754
0,302.2,310.0,1468,43.6,38,0,7.800000000000011,64004.8,0.025885558583106268
0,302.3,310.2,1506,33.8,43,0,7.899999999999977,50902.799999999996,0.028552456839309428
1,302.3,310.1,1388,49.9,48,0,7.800000000000011,69261.2,0.0345821325648415
2,302.4,310.2,1485,45.9,50,0,7.800000000000011,68161.5,0.03367003367003367
1,302.4,310.2,1331,45.5,53,1,7.800000000000011,60560.5,0.039819684447783624
1,302.5,310.3,1326,58.5,55,1,7.800000000000011,77571.0,0.04147812971342383
1,302.3,310.2,1394,55.4,57,0,7.899999999999977,77227.59999999999,0.040889526542324243
1,302.4,310.1,2009,18.9,59,0,7.7000000000000455,37970.1,0.02936784469885515
2,302.4,310.1,1358,54.6,61,1,7.7000000000000455,74146.8,0.04491899852724595
1,302.5,310.2,1586,32.2,64,0,7.699999999999989,51069.200000000004,0.0403530895334174
1,302.5,310.3,1688,31.6,66,0,7.800000000000011,53340.8,0.03909952606635071
1,302.6,310.5,1450,43.2,68,0,7.899999999999977,62640.00000000001,0.04689655172413793
2,302.7,310.5,1398,47.3,70,0,7.800000000000011,66125.4,0.05007153075822604
1,302.7,310.5,1520,39.3,73,0,7.800000000000011,59735.99999999999,0.04802631578947368
1,302.6,310.4,1514,42.7,75,0,7.7999999999999545,64647.8,0.04953764861294584
2,302.6,310.4,1532,36.1,77,0,7.7999999999999545,55305.200000000004,0.05026109660574413
1,302.6,310.4,1365,66.8,80,1,7.7999999999999545,91182.0,0.05860805860805861
1,302.6,310.3,1642,33.2,82,0,7.699999999999989,54514.4,0.049939098660170524
2,302.6,310.2,2676,10.8,84,1,7.599999999999966,28900.800000000003,0.03139013452914798
0,302.6,310.2,1873,21.3,87,0,7.599999999999966,39894.9,0.04644954618259477
1,302.6,310.2,1325,62.4,92,1,7.599999999999966,82680.0,0.06943396226415094
2,302.6,310.2,2157,17.2,94,0,7.599999999999966,37100.4,0.04357904496986555
2,302.6,310.2,1563,39.0,97,0,7.599999999999966,60957.0,0.062060140754958415
2,302.6,310.2,1631,31.0,100,0,7.599999999999966,50561.0,0.061312078479460456
1,302.5,310.2,1547,36.9,103,0,7.699999999999989,57084.299999999996,0.06658047834518423
1,302.6,310.3,1479,40.4,105,0,7.699999999999989,59751.6,0.07099391480730223
2,302.4,310.1,1379,48.9,107,1,7.7000000000000455,67433.09999999999,0.0775924583031182
1,302.4,310.1,1906,21.2,110,0,7.7000000000000455,40407.2,0.05771248688352571
2,302.3,310.1,1731,33.4,112,0,7.800000000000011,57815.399999999994,0.06470248411322935
0,302.3,310.1,1688,30.4,115,0,7.800000000000011,51315.2,0.06812796208530805
0,302.3,310.2,1443,54.6,120,0,7.899999999999977,78787.8,0.08316008316008316
1,302.4,310.2,1445,46.4,125,0,7.800000000000011,67048.0,0.08650519031141868
0,302.4,310.2,1435,44.9,127,0,7.800000000000011,64431.5,0.08850174216027874
1,302.4,310.1,1556,32.9,132,0,7.7000000000000455,51192.399999999994,0.08483290488431877
1,302.3,310.1,1321,52.7,134,1,7.800000000000011,69616.7,0.10143830431491295
2,302.4,310.1,1577,35.8,136,0,7.7000000000000455,56456.6,0.08623969562460368
1,302.4,310.2,1578,31.2,139,0,7.800000000000011,49233.6,0.08808618504435994
1,302.4,310.1,1418,52.3,141,0,7.7000000000000455,74161.4,0.09943582510578279
2,302.4,310.2,1392,55.8,143,0,7.800000000000011,77673.59999999999,0.10272988505747127
1,302.5,310.3,1446,44.0,146,0,7.800000000000011,63624.0,0.10096818810511757
1,302.5,310.2,1329,50.6,148,1,7.699999999999989,67247.40000000001,0.11136192626034612
1,302.5,310.2,1563,34.8,150,0,7.699999999999989,54392.399999999994,0.09596928982725528
1,302.5,310.3,1405,57.4,152,0,7.800000000000011,80647.0,0.10818505338078292
1,302.4,310.2,2224,16.0,154,0,7.800000000000011,35584.0,0.06924460431654676
1,302.5,310.2,1716,29.9,156,0,7.699999999999989,51308.399999999994,0.09090909090909091
1,302.5,310.3,1584,35.5,158,0,7.800000000000011,56232.0,0.09974747474747475
2,302.5,310.3,1488,41.8,160,0,7.800000000000011,62198.399999999994,0.10752688172043011
1,302.4,310.3,1374,51.2,163,1,7.900000000000034,70348.8,0.11863173216885008
2,302.4,310.3,1378,54.3,165,1,7.900000000000034,74825.4,0.11973875181422351
1,302.5,310.3,1551,37.3,168,0,7.800000000000011,57852.299999999996,0.10831721470019343
1,302.5,310.3,1549,40.9,170,0,7.800000000000011,63354.1,0.10974822466107166
2,302.5,310.3,1447,39.2,172,0,7.800000000000011,56722.4,0.1188666205943331
1,302.4,310.2,1400,53.7,175,0,7.800000000000011,75180.0,0.125
1,302.4,310.1,1401,48.8,177,0,7.7000000000000455,68368.8,0.12633832976445397
0,302.4,310.1,1597,28.9,179,0,7.7000000000000455,46153.299999999996,0.11208515967438948
1,302.3,310.1,1487,46.0,184,0,7.800000000000011,68402.0,0.12373907195696032
2,302.5,310.3,1710,27.3,186,0,7.800000000000011,46683.0,0.10877192982456141
1,302.6,310.4,1478,47.7,189,0,7.7999999999999545,70500.6,0.12787550744248985
1,302.6,310.4,1743,26.3,191,0,7.7999999999999545,45840.9,0.1095811818703385
1,302.6,310.5,1596,32.8,193,0,7.899999999999977,52348.799999999996,0.12092731829573934
1,302.7,310.5,1642,30.8,195,0,7.800000000000011,50573.6,0.11875761266747868
1,302.7,310.5,1263,67.8,197,1,7.800000000000011,85631.4,0.1559778305621536
1,302.8,310.6,2016,19.9,199,0,7.800000000000011,40118.399999999994,0.09871031746031746
1,302.8,310.6,1671,30.5,201,0,7.800000000000011,50965.5,0.12028725314183124
1,302.8,310.6,1404,43.2,203,0,7.800000000000011,60652.8,0.14458689458689458
1,302.8,310.6,1470,41.1,205,0,7.800000000000011,60417.0,0.13945578231292516
1,302.8,310.6,1617,37.9,207,0,7.800000000000011,61284.299999999996,0.1280148423005566
1,302.7,310.5,1725,29.0,209,0,7.800000000000011,50025.0,0.12115942028985507
1,302.7,310.5,1446,40.9,211,1,7.800000000000011,59141.4,0.1459197786998617
1,302.7,310.6,1564,34.3,0,0,7.900000000000034,53645.2,0.0
1,302.8,310.6,1670,29.1,2,0,7.800000000000011,48597.0,0.0011976047904191617
1,302.7,310.6,1501,48.7,4,0,7.900000000000034,73098.7,0.002664890073284477
1,302.7,310.5,1551,35.9,6,0,7.800000000000011,55680.899999999994,0.0038684719535783366
1,302.7,310.5,1563,35.0,8,0,7.800000000000011,54705.0,0.005118362124120281
1,302.7,310.5,1351,41.8,10,1,7.800000000000011,56471.799999999996,0.007401924500370096
1,302.6,310.4,1415,52.1,12,0,7.7999999999999545,73721.5,0.008480565371024734
1,302.6,310.3,1647,34.2,14,0,7.699999999999989,56327.4,0.008500303582270795
1,302.5,310.2,1477,41.6,16,0,7.699999999999989,61443.200000000004,0.010832769126607989
1,302.6,310.2,1923,21.5,18,0,7.599999999999966,41344.5,0.0093603744149766
